lot,hibid_lot_id,item_id,current_bid,price_realized,bid_count,photo_count,status,time_left_seconds,category,title,lot_url
661,322874412,185449,2.0,0,1,8,OPEN,710862.583,Art - Sculptures / Carvings / Statues | Art,Brass Unicorn Statue(2),https://hibid.com/lot/322874412
662,322874413,185450,0.0,0,0,10,OPEN,710872.58,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Elephant Figurines,https://hibid.com/lot/322874413
663,322874414,185451,2.0,0,1,13,OPEN,710882.5769999999,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Spelter Clock Topper, Brass Horse Figurine",https://hibid.com/lot/322874414
664,322874415,185452,7.0,0,6,12,OPEN,710892.57,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Solid Brass Animals (5),https://hibid.com/lot/322874415
665,322874416,185453,0.0,0,0,5,OPEN,710902.57,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Clown Figurines (4),https://hibid.com/lot/322874416
666,322874417,185454,2.0,0,1,5,OPEN,710912.5669999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Mammy Ceramic Salt & Pepper Shaker,https://hibid.com/lot/322874417
667,322874418,185455,2.0,0,1,5,OPEN,710922.5599999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Manny Salt and Pepper Shakers,https://hibid.com/lot/322874418
668,322874419,185456,3.0,0,2,6,OPEN,710932.5569999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Pappy Bells (2),https://hibid.com/lot/322874419
669,322874420,185457,4.0,0,3,6,OPEN,710942.553,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cast Iron Mammy Coin Bank,https://hibid.com/lot/322874420
670,322874421,185458,0.0,0,0,13,OPEN,710952.5499999999,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Ceramic Sport Figurines Coin Bank,https://hibid.com/lot/322874421
671,322874422,185459,0.0,0,0,6,OPEN,710962.543,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Don Sharkey, John Deere Wall Thermometer",https://hibid.com/lot/322874422
672,322874423,185460,2.0,0,1,6,OPEN,710972.543,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Don Sharkey Implement Store Yard Stick,https://hibid.com/lot/322874423
673,322874424,185461,0.0,0,0,9,OPEN,710982.5399999999,Computers & Electronics - Cameras & Camera Accessories - Vintage Cameras | Computers & Electronics - Cameras & Camera Accessories | Computers & Electronics,The Perfectscope Stereoscope Viewer,https://hibid.com/lot/322874424
674,322874425,185462,0.0,0,0,9,OPEN,710992.537,Toys - Vintage / Antique Toys | Toys,1:18 1999 Chevrolet Silverado Collection,https://hibid.com/lot/322874425
675,322874426,185463,0.0,0,0,7,OPEN,711002.5299999999,"Jewelry, Watches & Gemstones - Jewelry - Fashion / Costume | Jewelry, Watches & Gemstones - Jewelry | Jewelry, Watches & Gemstones",Small Jewelry Box,https://hibid.com/lot/322874426
676,322874427,185464,2.0,0,1,11,OPEN,711012.527,Fashion - Women's Accessories | Fashion,"Dreamcatcher, Belt Buckle, Floral Pin",https://hibid.com/lot/322874427
677,322874428,185465,0.0,0,0,10,OPEN,711022.5229999999,"Jewelry, Watches & Gemstones - Watches - Women's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Geneva Women’s Watches (2),https://hibid.com/lot/322874428
678,322874429,185466,0.0,0,0,22,OPEN,711032.52,"Jewelry, Watches & Gemstones - Watches - Women's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Women’s Watches (5),https://hibid.com/lot/322874429
679,322874430,185467,0.0,0,0,15,OPEN,711042.507,"Jewelry, Watches & Gemstones - Watches - Pocket Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Pocket Watches (3),https://hibid.com/lot/322874430
680,322874431,185468,0.0,0,0,15,OPEN,711052.5029999999,Home Goods & Decor - Home Goods - Clocks | Home Goods & Decor - Home Goods | Home Goods & Decor,Phinney-Walker Alarm Clock w/ UV Reacting Dials,https://hibid.com/lot/322874431
681,322874432,185469,0.0,0,0,29,OPEN,711062.5,"Jewelry, Watches & Gemstones - Watches - Men's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Men’s Watches w/ UV Glowing Dials (4) Total (7),https://hibid.com/lot/322874432
682,322874433,185470,0.0,0,0,15,OPEN,711072.497,"Jewelry, Watches & Gemstones - Watches - Men's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Men’s Watches (8),https://hibid.com/lot/322874433
683,322874434,185471,0.0,0,0,31,OPEN,711082.49,"Jewelry, Watches & Gemstones - Watches - Men's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Men’s Watches (8),https://hibid.com/lot/322874434
684,322874435,185472,0.0,0,0,8,OPEN,711092.487,"Jewelry, Watches & Gemstones - Watches - Women's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones","Women’s Holiday & Butterfly Pin, Dax Hand Watch",https://hibid.com/lot/322874435
685,322874436,185473,0.0,0,0,5,OPEN,711102.483,"Jewelry, Watches & Gemstones - Watches - Parts / Tools / Accessories | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Watch Pieces,https://hibid.com/lot/322874436
686,322874437,185474,0.0,0,0,30,OPEN,711112.48,"Jewelry, Watches & Gemstones - Watches - Women's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Women’s Watches (8),https://hibid.com/lot/322874437
687,322874438,185475,0.0,0,0,9,OPEN,711122.473,"Jewelry, Watches & Gemstones - Watches - Women's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Men’s and Women’s Watches (10),https://hibid.com/lot/322874438
688,322874439,185477,0.0,0,0,14,OPEN,711132.47,"Jewelry, Watches & Gemstones - Watches - Women's Watches | Jewelry, Watches & Gemstones - Watches | Jewelry, Watches & Gemstones",Women Watches (5),https://hibid.com/lot/322874439
689,322874440,185478,0.0,0,0,8,OPEN,711142.467,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Wooden Manual Hand-Crank Coffee Grinder,https://hibid.com/lot/322874440
690,322874441,185479,0.0,0,0,7,OPEN,711152.463,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Hand-Crank Coffee Grinder,https://hibid.com/lot/322874441
691,322874442,185480,2.0,0,1,9,OPEN,711162.46,Antiques & Collectibles - Collectibles - Railroad | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Railroad Lantern,https://hibid.com/lot/322874442
692,322874443,185481,2.0,0,1,9,OPEN,711171.1969999999,Art - Sculptures / Carvings / Statues | Art,NECA Planet of The Apes 2001 Attar Bust Statue,https://hibid.com/lot/322874443
693,322874444,185482,0.0,0,0,6,OPEN,711181.19,Art - Sculptures / Carvings / Statues | Art,Indian Chief Busy,https://hibid.com/lot/322874444
694,322874445,185483,0.0,0,0,6,OPEN,711191.1869999999,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,Sad Iron w/ Wooden Detached Handle,https://hibid.com/lot/322874445
695,322874446,185484,0.0,0,0,7,OPEN,711201.183,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,Sad Iron w/ Wooden Detached Handle,https://hibid.com/lot/322874446
696,322874447,185485,0.0,0,0,7,OPEN,711211.1799999999,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,Sad Iron,https://hibid.com/lot/322874447
697,322874448,185486,0.0,0,0,7,OPEN,711221.177,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,Sad Iron,https://hibid.com/lot/322874448
698,322874449,185487,0.0,0,0,7,OPEN,711231.173,Antiques & Collectibles - Antiques - Antique Tools | Antiques & Collectibles - Antiques | Antiques & Collectibles,Brookville Sad Iron w/ Wooden Detachable Handle,https://hibid.com/lot/322874449
699,322874450,185488,2.0,0,1,6,OPEN,711241.1699999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cast Iron Tea Kettle,https://hibid.com/lot/322874450
700,322874451,185489,2.0,0,1,6,OPEN,711251.167,Business & Industrial - Restaurant / Food Industry - Vending Machines | Business & Industrial - Restaurant / Food Industry | Business & Industrial,Carousel Gumball Machine Glass Globe Cast Metal,https://hibid.com/lot/322874451
701,322874452,185511,2.0,0,1,6,OPEN,711261.163,Business & Industrial - Restaurant / Food Industry - Vending Machines | Business & Industrial - Restaurant / Food Industry | Business & Industrial,Gumball Machine Glasss Globe and Cast Metal Base,https://hibid.com/lot/322874452
702,322874453,185512,0.0,0,0,9,OPEN,711271.1599999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cast Iron Wall Mounted Hand-Crank Coffee And Spice,https://hibid.com/lot/322874453
703,322874454,185513,0.0,0,0,6,OPEN,711281.157,Lawn & Garden - Tools/Hand held items - Hand Tools | Lawn & Garden - Tools/Hand held items | Lawn & Garden,Metal Hand Plane,https://hibid.com/lot/322874454
704,322874455,185514,0.0,0,0,9,OPEN,711291.15,Toys - Vintage / Antique Toys | Toys,Cast Iron Flatbed Truck Toy W/Open Lattice Cargo,https://hibid.com/lot/322874455
705,322874456,185515,0.0,0,0,9,OPEN,711301.147,Toys - Vintage / Antique Toys | Toys,Cast Iron Ford Model T Delivery Van or Sedan,https://hibid.com/lot/322874456
706,322874457,185517,0.0,0,0,9,OPEN,711311.1429999999,Toys - Vintage / Antique Toys | Toys,Cast Iron Toy Sedan Car,https://hibid.com/lot/322874457
707,322874458,185518,0.0,0,0,7,OPEN,711321.14,Antiques & Collectibles - Collectibles - Cast Iron | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Miniature Cast Iron Coffee Grinder Figurine Hand P,https://hibid.com/lot/322874458
708,322874459,185519,0.0,0,0,7,OPEN,711331.137,Antiques & Collectibles - Collectibles - Cast Iron | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Miniature Cast Iron Coffee Grinder Figurine W/Hand,https://hibid.com/lot/322874459
709,322874460,185520,3.0,0,2,6,OPEN,711341.1329999999,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Fire Pumper Wagon Toy,https://hibid.com/lot/322874460
710,322874461,185521,3.0,0,2,8,OPEN,711351.13,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Patrol Wagon Toy,https://hibid.com/lot/322874461
711,322874462,185522,3.0,0,2,8,OPEN,711361.127,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Classic Circus Wagon Toy,https://hibid.com/lot/322874462
712,322874463,185523,3.0,0,2,7,OPEN,711371.123,Toys - Vintage / Antique Toys | Toys,"Cast Iron ""Overland Circus"" Wagon Toy",https://hibid.com/lot/322874463
713,322874464,185524,3.0,0,2,11,OPEN,711381.12,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Hook & Ladder Fire Truck Toy,https://hibid.com/lot/322874464
714,322874465,185525,3.0,0,2,7,OPEN,711391.113,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Beer Wagon Set,https://hibid.com/lot/322874465
715,322874466,185526,2.0,0,1,7,OPEN,711401.113,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Fresh Milk Wagon Toy,https://hibid.com/lot/322874466
716,322874467,185527,3.0,0,2,14,OPEN,711411.11,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Purelake Ice Delivery Wagon,https://hibid.com/lot/322874467
717,322874468,185528,3.0,0,2,8,OPEN,711421.107,Toys - Vintage / Antique Toys | Toys,Cast Iron Horse-Drawn Beer Wagon Toy,https://hibid.com/lot/322874468
718,322874469,185529,3.0,0,2,6,OPEN,711431.103,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Cast Iron Coca-Cola Horse-Drawn Delivery Wagon,https://hibid.com/lot/322874469
719,322874470,185530,0.0,0,0,13,OPEN,711441.1,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Midwest Cast Aluminum Car Wall Plaques(3),https://hibid.com/lot/322874470
720,322874471,185531,0.0,0,0,14,OPEN,711451.097,Toys - Vintage / Antique Toys | Toys,Cast Metal Vehicle Coin Banks (3),https://hibid.com/lot/322874471
721,322874472,185532,0.0,0,0,9,OPEN,711461.093,Antiques & Collectibles - Collectibles - Die Cast Collectible Cars | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Bank Of Alma Car Coin Bank, Die-cast Car Coin Bank",https://hibid.com/lot/322874472
722,322874473,185533,0.0,0,0,10,OPEN,711471.09,Toys - Vintage / Antique Toys | Toys,"Chemical Bank and Trust Midland, Mi Coin Bank",https://hibid.com/lot/322874473
723,322874474,185534,2.0,0,1,5,OPEN,711481.0869999999,Toys - Vintage / Antique Toys | Toys,Die-cast Miniature Novelty Pencil Sharpeners,https://hibid.com/lot/322874474
724,322874475,185535,0.0,0,0,4,OPEN,711491.08,Toys - Vintage / Antique Toys | Toys,Die-cast Miniature Novelty Pencil Sharpeners,https://hibid.com/lot/322874475
725,322874476,185536,0.0,0,0,5,OPEN,711501.0769999999,Furniture - Desks / Home Office | Furniture,Nostalgic Pencil Sharpeners Unopened Packages(5),https://hibid.com/lot/322874476
726,322874477,185537,0.0,0,0,3,OPEN,711511.073,Toys - Vintage / Antique Toys | Toys,Die-cast Miniature Metal Pencil Sharpeners In Box,https://hibid.com/lot/322874477
727,322874478,185538,0.0,0,0,15,OPEN,711521.07,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Coca-Cola 1999 Holiday Classic Carrier W/53 Corvet,https://hibid.com/lot/322874478
728,322874479,185539,2.0,0,1,11,OPEN,711531.0669999999,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Pepsi-Cola Coin Bank 1912 Ford Delivery Car,https://hibid.com/lot/322874479
729,322874480,185540,0.0,0,0,16,OPEN,711541.063,Toys - Vintage / Antique Toys | Toys,Ford Model T Scale Model Cars (3),https://hibid.com/lot/322874480
730,322874481,185541,0.0,0,0,5,OPEN,711551.053,Toys - Vintage / Antique Toys | Toys,Wooden Antique Car Models (9),https://hibid.com/lot/322874481
731,322874482,185542,0.0,0,0,4,OPEN,711561.0499999999,Toys - Vintage / Antique Toys | Toys,Wooden Toy Car Models Classic Automobiles,https://hibid.com/lot/322874482
732,322874483,185543,0.0,0,0,8,OPEN,711571.047,Toys - Vintage / Antique Toys | Toys,"1:18 Die-cast 1994 Pontiac Trans Am, Die-cast Cars",https://hibid.com/lot/322874483
733,322874484,185545,0.0,0,0,7,OPEN,711581.043,Toys - Vintage / Antique Toys | Toys,"Die-cast Toy Cars & Delivery Truck, Fuel Oil Tank",https://hibid.com/lot/322874484
734,322874485,185546,2.0,0,1,9,OPEN,711591.0399999999,Toys - Vintage / Antique Toys | Toys,Corvette Die-cast Model Cars (4),https://hibid.com/lot/322874485
735,322874486,185547,0.0,0,0,10,OPEN,711601.037,Toys - Vintage / Antique Toys | Toys,Die-cast Toy Vehicles Miniature Trucks (4),https://hibid.com/lot/322874486
736,322874487,185548,0.0,0,0,9,OPEN,711611.0329999999,Toys - Vintage / Antique Toys | Toys,1:64 Scale Die-cast Toy Vehicles (5),https://hibid.com/lot/322874487
737,322874488,185549,0.0,0,0,9,OPEN,711621.0299999999,Toys - Vintage / Antique Toys | Toys,ERTL 1918 Ford Runabout Delivery Car Bank 1:25,https://hibid.com/lot/322874488
738,322874489,185550,0.0,0,0,11,OPEN,711631.027,Toys - Vintage / Antique Toys | Toys,"Coca-Cola Die-Cast Vehicles, Fire Truck, Train",https://hibid.com/lot/322874489
739,322874490,185551,0.0,0,0,12,OPEN,711641.0229999999,Toys - Vintage / Antique Toys | Toys,"Die-cast Toy Vehicles Cars & Trucks,Truck Bank",https://hibid.com/lot/322874490
740,322874491,185552,0.0,0,0,7,OPEN,711651.02,Toys - Vintage / Antique Toys | Toys,"Looney Tunes Cards, Die-cast Cars & Pencil Sharpen",https://hibid.com/lot/322874491
741,322874492,185553,0.0,0,0,16,OPEN,711661.017,Toys - Vintage / Antique Toys | Toys,Die-cast Farm Toy Tractors (2),https://hibid.com/lot/322874492
742,322874493,185554,2.0,0,1,8,OPEN,711671.0129999999,Toys - Vintage / Antique Toys | Toys,McCormick-Deering Cast Iron Toy Tractor,https://hibid.com/lot/322874493
